i,x_inf,x_sup,theta_inf,theta_sup,lam2_sup,lam3_inf,isOK
3542,0.73179746599999995,0.740382557,0.56720928599999998,0.57718438400000005,210.75102824980507,286.26643137275352,OK
3543,0.740382557,0.74896764900000001,0.56720928599999998,0.57718438400000005,208.1536771601979,282.90591419996616,OK
3544,0.74896764900000001,0.75755273999999995,0.56720928599999998,0.57718438400000005,205.63013079860778,279.84838990526003,OK
3545,0.75755273999999995,0.76613783199999996,0.56720928599999998,0.57718438400000005,203.1775363777885,276.77993430471179,OK
3546,0.76613783199999996,0.77472292300000001,0.56720928599999998,0.57718438400000005,200.79305408974025,273.71770646111952,OK
3547,0.77472292300000001,0.78330801400000005,0.56720928599999998,0.57718438400000005,198.47413237840348,270.67744896517473,OK
3548,0.78330801400000005,0.79189310599999996,0.56720928599999998,0.57718438400000005,196.21807753211101,267.88556251589296,OK
3549,0.79189310599999996,0.800478197,0.56720928599999998,0.57718438400000005,194.02268086023818,265.06311436580125,OK
3550,0.800478197,0.80906328800000005,0.56720928599999998,0.57718438400000005,191.88560533460418,262.32248395107035,OK
3551,0.80906328800000005,0.81764837999999995,0.56720928599999998,0.57718438400000005,189.80474761517752,259.50704215506772,OK
3552,0.81764837999999995,0.826233471,0.56720928599999998,0.57718438400000005,187.77785093522678,256.95193726507819,OK
3553,0.826233471,0.83481856200000004,0.56720928599999998,0.57718438400000005,185.8030720016281,254.31107911196204,OK
3554,0.83481856200000004,0.84340365399999995,0.56720928599999998,0.57718438400000005,183.87847070445414,251.70644497500768,OK
3555,0.5,0.50845005899999995,0.57718438400000005,0.58715948299999998,317.41960677995831,418.36741606605091,OK
3556,0.50845005899999995,0.51690011800000002,0.57718438400000005,0.58715948299999998,311.05601694524933,410.68650672227574,OK
3557,0.51690011800000002,0.52535017699999997,0.57718438400000005,0.58715948299999998,304.95638962257254,402.3925272331424,OK
3558,0.52535017699999997,0.53380023600000004,0.57718438400000005,0.58715948299999998,299.10330377365995,395.33030335646447,OK
3559,0.53380023600000004,0.54225029499999999,0.57718438400000005,0.58715948299999998,293.48417164586527,388.14963825632555,OK
3560,0.54225029499999999,0.55070035399999995,0.57718438400000005,0.58715948299999998,288.08501515708917,381.41908430745616,OK
3561,0.55070035399999995,0.55915041200000004,0.57718438400000005,0.58715948299999998,282.89386621053995,374.67451090846197,OK
3562,0.55915041200000004,0.567600471,0.57718438400000005,0.58715948299999998,277.89909347967074,368.38870645796538,OK
3563,0.567600471,0.57605052999999995,0.57718438400000005,0.58715948299999998,273.08989938340386,362.59563471384212,OK
3564,0.57605052999999995,0.58450058900000001,0.57718438400000005,0.58715948299999998,268.45653395604467,356.60350857473026,OK
3565,0.58450058900000001,0.59295064799999997,0.57718438400000005,0.58715948299999998,263.9896602824283,351.06145629049075,OK
3566,0.59295064799999997,0.60140070700000003,0.57718438400000005,0.58715948299999998,259.68095163458582,345.6761137796916,OK
3567,0.60140070700000003,0.60985076599999999,0.57718438400000005,0.58715948299999998,255.52238224392957,340.13314004288623,OK
3568,0.60985076599999999,0.61830082500000005,0.57718438400000005,0.58715948299999998,251.50644151122032,335.27522865720681,OK
3569,0.61830082500000005,0.62675088400000001,0.57718438400000005,0.58715948299999998,247.62647359588516,330.24364441172202,OK
3570,0.62675088400000001,0.63520094299999996,0.57718438400000005,0.58715948299999998,243.87544576582769,325.66388871468848,OK
3571,0.63520094299999996,0.64365100200000003,0.57718438400000005,0.58715948299999998,240.24717868863914,321.14279357470269,OK
3572,0.64365100200000003,0.65210106099999998,0.57718438400000005,0.58715948299999998,236.73651911600015,316.65358577863833,OK
3573,0.65210106099999998,0.66055112000000005,0.57718438400000005,0.58715948299999998,233.3377576176419,312.36307388181132,OK
3574,0.66055112000000005,0.669001179,0.57718438400000005,0.58715948299999998,230.04610136122645,308.3940402103396,OK
3575,0.669001179,0.67745123699999998,0.57718438400000005,0.58715948299999998,226.85665347831102,304.31449935210105,OK
3576,0.67745123699999998,0.68590129600000005,0.57718438400000005,0.58715948299999998,223.76500607490823,300.32026297074384,OK
3577,0.68590129600000005,0.694351355,0.57718438400000005,0.58715948299999998,220.76686035590862,296.83585428767225,OK
3578,0.694351355,0.70280141399999996,0.57718438400000005,0.58715948299999998,217.85831001698091,292.93403314816447,OK
3579,0.70280141399999996,0.71125147300000002,0.57718438400000005,0.58715948299999998,215.03559315007365,289.5520390717632,OK
3580,0.71125147300000002,0.71970153199999998,0.57718438400000005,0.58715948299999998,212.29516264981294,286.03839757269492,OK
3581,0.71970153199999998,0.72815159100000004,0.57718438400000005,0.58715948299999998,209.63375248482794,282.48664732626253,OK
3582,0.72815159100000004,0.73660165,0.57718438400000005,0.58715948299999998,207.04794969341745,279.22533819450467,OK
3583,0.73660165,0.74505170899999995,0.57718438400000005,0.58715948299999998,204.53480768127204,276.19318502127174,OK
3584,0.74505170899999995,0.75350176800000002,0.57718438400000005,0.58715948299999998,202.09153425993401,273.02596898182946,OK
3585,0.75350176800000002,0.76195182699999997,0.57718438400000005,0.58715948299999998,199.71544868475107,269.98313912238422,OK
3586,0.76195182699999997,0.77040188600000004,0.57718438400000005,0.58715948299999998,197.4039385794253,267.03509820010458,OK
3587,0.77040188600000004,0.77885194499999999,0.57718438400000005,0.58715948299999998,195.1544829689758,264.13034678090389,OK
3588,0.77885194499999999,0.78730200299999997,0.57718438400000005,0.58715948299999998,192.96475097050319,261.32571928282607,OK
3589,0.78730200299999997,0.79575206200000004,0.57718438400000005,0.58715948299999998,190.83252953737565,258.42723531374889,OK
3590,0.79575206200000004,0.80420212099999999,0.57718438400000005,0.58715948299999998,188.75567590637428,255.83895534489923,OK
3591,0.80420212099999999,0.81265217999999995,0.57718438400000005,0.58715948299999998,186.73213351573079,253.22418395893376,OK
3592,0.81265217999999995,0.82110223900000001,0.57718438400000005,0.58715948299999998,184.76002865544342,250.55520811641694,OK
3593,0.82110223900000001,0.82955229799999997,0.57718438400000005,0.58715948299999998,182.83744892209867,247.98607998512361,OK
3594,0.82955229799999997,0.83800235700000003,0.57718438400000005,0.58715948299999998,180.9626002692666,245.6708701584902,OK
3595,0.5,0.50831294199999999,0.58715948299999998,0.59713458100000005,309.20802413602667,407.84278987036208,OK
3596,0.50831294199999999,0.51662588399999998,0.58715948299999998,0.59713458100000005,303.15879694383375,400.21220980613037,OK
3597,0.51662588399999998,0.52493882599999997,0.58715948299999998,0.59713458100000005,297.35538530241286,392.87607944039775,OK
3598,0.52493882599999997,0.53325176799999996,0.58715948299999998,0.59713458100000005,291.78354763692988,385.84338912904605,OK
3599,0.53325176799999996,0.54156470999999995,0.58715948299999998,0.59713458100000005,286.42996744048725,378.94115813319581,OK
3600,0.54156470999999995,0.54987765200000005,0.58715948299999998,0.59713458100000005,281.28264493348513,372.2535484251249,OK
3601,0.54987765200000005,0.55819059400000004,0.58715948299999998,0.59713458100000005,276.32985064825982,365.96730929547681,OK
3602,0.55819059400000004,0.56650353600000003,0.58715948299999998,0.59713458100000005,271.56115175754218,359.76399431203157,OK
3603,0.56650353600000003,0.57481647800000002,0.58715948299999998,0.59713458100000005,266.9665777212204,353.93393550652149,OK
3604,0.57481647800000002,0.58312941900000004,0.58715948299999998,0.59713458100000005,262.53702271397475,348.07358021858943,OK
3605,0.58312941900000004,0.59144236100000003,0.58715948299999998,0.59713458100000005,258.26379520910791,342.85683097528982,OK
3606,0.59144236100000003,0.59975530300000002,0.58715948299999998,0.59713458100000005,254.13926201350876,337.49008308166668,OK
3607,0.59975530300000002,0.60806824500000001,0.58715948299999998,0.59713458100000005,250.15581061412095,332.31288182349073,OK
3608,0.60806824500000001,0.616381187,0.58715948299999998,0.59713458100000005,246.30651666238725,327.34420928057006,OK
3609,0.616381187,0.62469412899999999,0.58715948299999998,0.59713458100000005,242.5849246801132,322.71179329274122,OK
3610,0.62469412899999999,0.63300707099999998,0.58715948299999998,0.59713458100000005,238.98495275597327,317.98783493797362,OK
3611,0.63300707099999998,0.64132001299999997,0.58715948299999998,0.59713458100000005,235.50085945465938,313.65849026080497,OK
3612,0.64132001299999997,0.64963295499999996,0.58715948299999998,0.59713458100000005,232.12734712224434,309.33485165783082,OK
3613,0.64963295499999996,0.65794589699999995,0.58715948299999998,0.59713458100000005,228.85929201385784,305.11908729776417,OK
3614,0.65794589699999995,0.66625883900000005,0.58715948299999998,0.59713458100000005,225.69216450377968,301.1284601438241,OK
3615,0.66625883900000005,0.67457178100000004,0.58715948299999998,0.59713458100000005,222.62146542058568,297.29159101836086,OK
3616,0.67457178100000004,0.68288472300000003,0.58715948299999998,0.59713458100000005,219.64298329309963,293.36220779577786,OK
3617,0.68288472300000003,0.69119766500000002,0.58715948299999998,0.59713458100000005,216.7527892041401,289.77401442382023,OK
3618,0.69119766500000002,0.69951060700000001,0.58715948299999998,0.59713458100000005,213.94718567478589,286.12423438750733,OK
3619,0.69951060700000001,0.707823549,0.58715948299999998,0.59713458100000005,211.22262274218002,282.61070887265731,OK
3620,0.707823549,0.71613649099999999,0.58715948299999998,0.59713458100000005,208.57581073884751,279.3889149280339,OK
3621,0.71613649099999999,0.72444943299999998,0.58715948299999998,0.59713458100000005,206.00357365705887,275.89031624955538,OK
3622,0.72444943299999998,0.73276237399999999,0.58715948299999998,0.59713458100000005,203.50292400723447,272.60033804415735,OK
3623,0.73276237399999999,0.74107531599999998,0.58715948299999998,0.59713458100000005,201.07110221485567,269.48506923068771,OK
3624,0.74107531599999998,0.74938825799999997,0.58715948299999998,0.59713458100000005,198.70540961282416,266.40190864310551,OK
3625,0.74938825799999997,0.75770119999999996,0.58715948299999998,0.59713458100000005,196.40314756108054,263.47349869286899,OK
3626,0.75770119999999996,0.76601414199999995,0.58715948299999998,0.59713458100000005,194.16199744667665,260.58427576203758,OK
3627,0.76601414199999995,0.77432708400000005,0.58715948299999998,0.59713458100000005,191.97972975406083,257.80162992385823,OK
3628,0.77432708400000005,0.78264002600000004,0.58715948299999998,0.59713458100000005,189.85409986584665,254.94882820535565,OK
3629,0.78264002600000004,0.79095296800000003,0.58715948299999998,0.59713458100000005,187.78296615408161,252.36201428709879,OK
3630,0.79095296800000003,0.79926591000000002,0.58715948299999998,0.59713458100000005,185.76438535279834,249.74300201235428,OK
3631,0.79926591000000002,0.80757885200000001,0.58715948299999998,0.59713458100000005,183.79642629698054,247.12325203532896,OK
3632,0.80757885200000001,0.815891794,0.58715948299999998,0.59713458100000005,181.8773511897173,244.57798547775087,OK
3633,0.815891794,0.82420473599999999,0.58715948299999998,0.59713458100000005,180.00526690043068,242.12141353078673,OK
3634,0.82420473599999999,0.83251767799999998,0.58715948299999998,0.59713458100000005,178.17864839130249,239.77766340907573,OK
3635,0.5,0.50817375399999998,0.59713458100000005,0.60710967999999998,301.34093627377598,397.983397558398,OK
3636,0.50817375399999998,0.51634750799999996,0.59713458100000005,0.60710967999999998,295.59125733461838,390.47419732500094,OK
3637,0.51634750799999996,0.52452126200000004,0.59713458100000005,0.60710967999999998,290.07113891586312,383.23611845019241,OK
3638,0.52452126200000004,0.53269501600000002,0.59713458100000005,0.60710967999999998,284.76704668693611,376.70861713208632,OK
3639,0.53269501600000002,0.54086877,0.59713458100000005,0.60710967999999998,279.66729034594908,369.91678862094619,OK
3640,0.54086877,0.54904252399999998,0.59713458100000005,0.60710967999999998,274.76028577224099,363.5498837348353,OK
3641,0.54904252399999998,0.55721627799999995,0.59713458100000005,0.60710967999999998,270.03544262016044,357.10095471285052,OK
3642,0.55721627799999995,0.56539003200000004,0.59713458100000005,0.60710967999999998,265.48290192012161,351.37758297197996,OK
3643,0.56539003200000004,0.57356378600000002,0.59713458100000005,0.60710967999999998,261.09367265048672,345.72031262409905,OK
3644,0.57356378600000002,0.58173754,0.59713458100000005,0.60710967999999998,256.85937827319492,340.18404176516657,OK
3645,0.58173754,0.58991129399999997,0.59713458100000005,0.60710967999999998,252.77148554919154,334.87535190880078,OK
3646,0.58991129399999997,0.59808504799999995,0.59713458100000005,0.60710967999999998,248.82336206514901,329.48670004192951,OK
3647,0.59808504799999995,0.60625880300000001,0.59713458100000005,0.60710967999999998,245.00780268241738,324.52114784448122,OK
3648,0.60625880300000001,0.61443255699999999,0.59713458100000005,0.60710967999999998,241.31836879088846,319.76739426873746,OK
3649,0.61443255699999999,0.62260631099999997,0.59713458100000005,0.60710967999999998,237.74898221325759,314.94731761224693,OK
3650,0.62260631099999997,0.63078006499999995,0.59713458100000005,0.60710967999999998,234.29384600861545,310.43860818339442,OK
3651,0.63078006499999995,0.63895381900000003,0.59713458100000005,0.60710967999999998,230.94799336502453,306.27340918826872,OK
3652,0.63895381900000003,0.64712757300000001,0.59713458100000005,0.60710967999999998,227.70620551369993,302.00052716206784,OK
3653,0.64712757300000001,0.65530132699999999,0.59713458100000005,0.60710967999999998,224.56381348961469,298.03412503199439,OK
3654,0.65530132699999999,0.66347508099999997,0.59713458100000005,0.60710967999999998,221.51648662164794,294.00214613214945,OK
3655,0.66347508099999997,0.67164883500000006,0.59713458100000005,0.60710967999999998,218.55999772644992,290.20853191360533,OK
3656,0.67164883500000006,0.67982258900000003,0.59713458100000005,0.60710967999999998,215.69048152162028,286.40867851887742,OK
3657,0.67982258900000003,0.68799634300000001,0.59713458100000005,0.60710967999999998,212.90423153101221,282.81821755971845,OK
3658,0.68799634300000001,0.69617009699999999,0.59713458100000005,0.60710967999999998,210.19778099307214,279.13572393065851,OK
3659,0.69617009699999999,0.70434385099999997,0.59713458100000005,0.60710967999999998,207.5678355193925,275.90064341954769,OK
3660,0.70434385099999997,0.71251760500000005,0.59713458100000005,0.60710967999999998,205.01129444579954,272.72035380530343,OK
3661,0.71251760500000005,0.72069135900000003,0.59713458100000005,0.60710967999999998,202.5251715041237,269.26063212369888,OK
